title,url
Environmental policies and environmental technologies,https://www2.mst.dk/Udgiv/publications/2013/01/978-87-92903-73-0.pdf
Livscyklusvurdering og samfundsøkonomisk analyse for anvendelse af spildevandsslam,https://www2.mst.dk/Udgiv/publikationer/2013/01/978-87-92903-81-5.pdf
Beretning om studenters overgang fra gymnasium til videregående uddannelse,https://rigsrevisionen.dk/Media/637747375207483415/SR0821.pdf
Kræftrehabilitering i Danmark,https://www.rehpa.dk/wp-content/uploads/2022/01/Kraeftrehabilitering-FINAL.pdf
Den almene boligsektors vedligeholdelse og henlæggelser,https://im.dk/Media/637859478783058298/Den%20almene%20boligsektors%20vedligeholdelse%20og%20henl%c3%a6ggelser%20FINAL-a.pdf
Det politiske arbejde i kommunalbestyrelse og udvalg,https://hdl.handle.net/109.3.1/e36c5d63-feb2-4038-a071-a788e9e248bc
Syddanskernes liv 2018 (Haderslev Kommune),https://s3.eu-central-1.amazonaws.com/mg-web-site-detgodeliv.regionsyddanmark.dk/2018%2F06%2FLivskvalitet_Haderslev-2018.pdf
Association between prenatal and early postnatal exposure to perfluoroalkyl substances (PFAS) and neuropsychological development in 1.5 to 7-year-old children,https://findresearcher.sdu.dk/ws/portalfiles/portal/228197819/Phd_Thesis_Iben_Have_Beck.pdf
Video consultations in the mental health services,https://findresearcher.sdu.dk/ws/portalfiles/portal/227745851/PhD_thesis_AM_MOELLER.pdf
Bent Madsens Gård,https://www.realdaniabyogbygklubben.dk/media/2248/bent-madsens-ga-rd-web-002.pdf
Levedygtige landsbyer 2.0 - lokal udviklingskapacitet,https://static-curis.ku.dk/portal/files/252769613/Levedygtige_landsbyer_rapport_web_004_.pdf
Udendørsaktiviteter under Covid-19 (forår 2020),https://static-curis.ku.dk/portal/files/252764985/Udend_rsaktiviteter_under_Covid_19_for_r_2020_.pdf
CO₂ emission mitigation through fuel transition on Danish CHP and district heat plants,https://static-curis.ku.dk/portal/files/251578680/IGN_Report_CO2_emission_mitigation_Nov2020.pdf
Urban expansion and consolidation in Accra's peripheries,https://static-curis.ku.dk/portal/files/256070476/IGN_Working_Paper_CLIMACCESS_December_2020a.pdf
Klub Penalhus for udsatte og fagligt udfordrede børn,https://www.alsresearch.dk/uploads/Publikationer/Klub%20Penalhus%20metodebeskrivelse.pdf
Does legitimacy matter for intrastate armed conflict?,https://politica.dk/fileadmin/politica/Dokumenter/ph.d.-afhandlinger/fenja_moeller.pdf
Hvidbog - ventilation af eksisterende etageboliger,https://sbi.dk/Assets/Hvidbog-Ventilation-af-eksisterende-etageboliger/SBi-2020-12.pdf
Omfang af belastningsreaktioner hos politibetjente og fængselsbetjente samt erfaringer med indsatser,https://www.vive.dk/media/pure/14841/3878734
Third-party involvement in civil war,https://politica.dk/fileadmin/politica/Dokumenter/ph.d.-afhandlinger/casper_sakstrup.pdf
How does informal and formal social control affects law violations?,https://politica.dk/fileadmin/politica/Dokumenter/ph.d.-afhandlinger/alva_albaek_nielsen.pdf
Cards 2020,https://g-e-m.dk/fileadmin/g-e-m/GEM/GEM_Annual_Report_Cards_2020.pdf
Klar til kommunalvalg og en ny valgperiode,https://frivilligraadet.dk/sites/frivilligraadet.dk/files/media/document/Klar%20til%20kommunalvalg%20og%20en%20ny%20valgperiode_0.pdf
Forvaltning og oplevelser af § 18-midler,https://frivilligraadet.dk/sites/frivilligraadet.dk/files/media/document/Rapport_%C2%A718_Frivilligr%C3%A5det.pdf
Pilotordning for multifunktionel jordfordeling,https://lbst.dk/fileadmin/user_upload/NaturErhverv/Filer/Tilskud/MUFJO/Vejledning_til_samtykke_om_fri_multifunktionel_jordfordeling_-_september_2020.pdf
KursKultur 2.0,https://www.kulturfokus.de/dk/wp-content/uploads/sites/3/2022/11/abschlusspublikation_kurskultur20_dk_einzelseiten.pdf
"Cyber- og informationssikkerhedsstrategi for el-, gas- og fjernvarmesektorerne 2022-2025",https://ens.dk/sites/ens.dk/files/Beredskab/cyber-_og_informationssikkerhedsstrategi_digital.pdf
Digital sikkerhed i praksis,https://erhvervsstyrelsen.dk/sites/default/files/2022-12/Analyse-digital-sikkerhed-praksis-SMVer-Erhvervsstyrelsen-Mar2022_U.pdf
Et liv med muligheder,https://sl.dk/umbraco/Surface/Pamphlet/DownloadMaterialFile/22474
What do we know about Israel?,https://avayebuf.files.wordpress.com/2020/10/israel_avayebuf-com.pdf
Landskabspleje,https://slks.dk/fileadmin/user_upload/SLKS/Omraader/Kulturarv/Bygningsfredning/Faglige_retningslinjer/16_Udearealer/16.1_Landskabspleje.pdf
Modeller for en ændret karakterskala,https://www.uvm.dk/-/media/Filer/UVM/Aktuelt/PDF20/Sep/200930-Modeller-for-en-aendret-karakterskala-september-2020.pdf
Statusrapport,https://www.sst.dk/-/media/Udgivelser/2021/Sygdomsbyrde-og-vaccination/Statusrapport-v-26-pr-291021.ashx?la=da&hash=702410FDFEEB849A78A2652D9265555A105C68B6
Efterisolering,https://slks.dk/fileadmin/user_upload/SLKS/Omraader/Kulturarv/Bygningsfredning/Faglige_retningslinjer/14_Energioptimering/14.1_Efterisolering.pdf
Udfold frivilligrådenes potentiale og styrk den frivillige sektors samarbejde med kommunen,https://frivilligraadet.dk/sites/frivilligraadet.dk/files/media/document/Anbefalinger%20-%20Lokale%20frivilligr%C3%A5d_0.pdf
Lad os tale om almendannelse,https://www.danskegymnasier.dk/wp-content/uploads/2020/09/Folder-om-almendannelse-2020.pdf
The Russian quest for ontological security,https://politica.dk/fileadmin/politica/Dokumenter/ph.d.-afhandlinger/jonas_gejl_pedersen.pdf
Severing the lifelines of tyranny,https://politica.dk/fileadmin/politica/Dokumenter/ph.d.-afhandlinger/mikkel_sejersen.pdf
Man motavalede 57,https://avayebuf.files.wordpress.com/2021/02/motavaled57_avayebuf-com.pdf
Enteghal e Abadi,https://avayebuf.files.wordpress.com/2021/02/enteghaleabadi_avayebuf-com.pdf
Kødets ernæringsmæssige betydning,https://ernaeringsfokus.dk/-/media/ernaeringsfokus/materialer/2019/koedets-ernaeringsmaessige-betydning-enkeltsider-web.pdf
Grisen & Danmarkshistorien,https://ernaeringsfokus.dk/-/media/ernaeringsfokus/materialer/pdf/grisen-og-danmarkshistorien-web.pdf
Radd-i pā-yi istis̲mār dar jahān-i kūdakī,https://avayebuf.files.wordpress.com/2021/06/traces_of_exploitation_in_childhood_avayebuf-com.pdf
Ungdomspanelets anbefalinger til unges trivsel,https://duf.dk/fileadmin/user_upload/Editor/documents/Ungdomspanelets_anbefalinger_til_unges_trivsel_webudgave.pdf
Viden om vold i nære relationer,https://levudenvold.dk/media/yrspuqtl/viden_om_vold_final-opsat.pdf
Interkøn,https://www.vive.dk/media/pure/16938/6334545
Klimahandling i fællesskab,https://concito.dk/files/media/document/Klimahandling%20i%20F%C3%A6llesskab.pdf
Police practices in Liberia,https://dignity.dk/wp-content/uploads/publication-series-19.pdf
Anbefalinger til regeringen fra Klimapartnerskabet for bygge- og anlægssektoren,https://kefm.dk/media/12999/klimapartnerskab-bygge-og-anlaegssektoren-hovedrapport.pdf
State of the nation 2020,https://www.frinet.dk/media/2712/fri-state-of-the-nation-2020-web-small.pdf
Nordisk viden om partnervold mod mænd,https://levudenvold.dk/media/eael3uvz/luv_rapport_litteraturstudie_2021-03_web_redigeret-28-05-21.pdf
Dit personlige lederskab,https://www.lederweb.dk/media/4099/vaeksthus-dit-personlige-lederskab-web-040919b.pdf
Fra ufaglært til faglært forbedrer de offentlige finanser,https://www.ae.dk/sites/www.ae.dk/files/dokumenter/publikation/ae_fra-ufaglaert-til-faglaert-forbedrer-de-offentlige-finanser_dynamiske-effekter-af-uddannelse_0.pdf
Nordic Green to scale for cities and communities,http://norden.diva-portal.org/smash/get/diva2:1368595/FULLTEXT01.pdf
Effects of larger turbines for the offshore wind farm at Krieger's Flak Sweden,https://dce2.au.dk/pub/SR366.pdf
Derfor Grundloven,https://www.ft.dk/~/media/sites/ft/pdf/publikationer/grundloven/derfor-grundloven-2019.ashx
Mænd udsat for partnervold,https://levudenvold.dk/media/beabxbja/lev-uden-vold_rapport_pilotstudie_m%C3%A6nd-udsat-for-partnervold.pdf
Selektiv mutisme - hvordan møder vi det?,https://sbst.dk/Media/638136423708696117/Selektiv%20mutisme%20-%20inspirationskatalog-T.pdf
Arbejdspladsen og seniorpersonalet,https://vbn.aau.dk/ws/portalfiles/portal/483620295/Arbejdspladsen_og_seniorpersonalet_WEB.PDF
"Sarbazi, az hadaf ta vagheiat",https://avayebuf.files.wordpress.com/2020/10/sarbazi-avayebuf-com.pdf
"Point-of-care-testing på hospitaler, i kommuner og i patientens eget hjem",https://dskb.dk/wp-content/uploads/2020/11/Anbefaling-vedr.-implementering-og-anvendelse-af-POCT-teknologi-til-biokemiske-analyser.pdf
Madkundskab (valgfag),https://emu.dk/sites/default/files/2020-09/GSK_Fagh%C3%A6fte_Madkundskab_Valgfag.pdf
Lev Uden Volds efterværnsgrupper,https://levudenvold.dk/media/2o0po5nl/inspirationsh%C3%A6fte-efterv%C3%A6rn_endelig.pdf
Hvordan opsporer og håndterer jeg sager om partnervold?,https://levudenvold.dk/media/j2xn0h0b/ha-ndbog_2021-03_web_210324-003.pdf
Stemmer fra coronaland,https://egv.dk/images/publikationer/Stemmer_fra_coronaland.pdf
Panelanalyse af bekymrende skolefravær,https://www.vive.dk/media/3526/301252_panelanalyse-af-bekymrende-skolefravaer_tg.pdf
Sclerose og arbejdsmarkedstilknytning,https://www.vive.dk/media/pure/15202/4494732
Fakta om spisekvalitet af grisekød,https://ernaeringsfokus.dk/-/media/ernaeringsfokus/materialer/pdf/faktaark-spisekvalitet-af-dansk-svinek%C3%B8.pdf
Overvågning af bilag II- og IV-arter baseret på eDNA,https://dce2.au.dk/pub/SR367.pdf
Tilsyn med efterretningstjenester,https://menneskeret.dk/sites/menneskeret.dk/files/media/document/Tilsyn%20med%20efterretningstjensterne%2C%20overbliksnotat%20juni%202022.pdf
Frirummet - formater med samtalen i centrum,https://www.vifo.dk/media/qyfhfxvf/frirummet_pixi.pdf
Individual international complaints and communications,https://www.humanrights.dk/sites/humanrights.dk/files/media/document/Analysis_MENA_JUNE_%202022_accessible.pdf
A randomized controlled trial to investigate the impact of nudging university students to reduce risky alcohol consumption,https://www.vive.dk/media/pure/15195/4484471
Iraqi diaspora organisations in Denmark,https://drc.ngo/media/5230180/iraqi-dispora-organisations-in-denmark-mapping-report_design-phase-2-003.pdf
Voksenmålgrupper til Den Socialøkonomiske Investeringsmodel (SØM),https://www.vive.dk/media/pure/15209/4499294
Arbejdsliv med sclerose,https://www.vive.dk/media/pure/15203/4494810
Regional udvikling og planlægning,https://forskning.ruc.dk/files/66871760/Regional_udvikling_og_planl_gning_13_2019.pdf
Sansestimuli og demensvenlig indretning,https://www.sst.dk/-/media/Videnscenter-for-v%C3%A6rdig-%C3%A6ldrepleje-Subsite/Udgivelser-2023/Sansestimuli-og-demensvenlig-indretning.ashx
Indsatsbeskrivelse,https://sbst.dk/Media/638278731610168935/Styrket%20Familiebehandling_Indsatsbeskrivelse.pdf
Evalueringsrapport,https://sbst.dk/Media/638276925701306837/Evalueringsrapport%20-%20Styrket%20familiebehandling%20i%20udsatte%20familier_marts%202023_til%20handicaptilg%C3%A6ngelighed%20FINAL.pdf
Man kan aldrig føle sig sikker,https://menneskeret.dk/sites/menneskeret.dk/files/media/document/Man%20kan%20aldrig%20f%C3%B8le%20sig%20sikker%2C%20analyse%20af%20syriske%20flygtninges%20retssikkerhed%2C%20juni%202022.pdf
Evalueringsrapport,https://sbst.dk/Media/638133397246445751/Evalueringsrapport%20for%20evaluering%20af%20Etablering%20af%20samarbejdsfora%20mellem%20CSM%20og%20behandlingspsykiatrien.pdf
Veje til bedre diagnoser 2,https://patientsikkerhed.dk/wp/wp-content/uploads/2023/06/veje-til-bedre-diagnoser-2-juni2023.pdf
En tryggere hverdag,https://www.fogp.dk/media/8449/en-tryggere-hverdag-fp-2022.pdf
Drenge bryder tavsheden,https://brydtavsheden.dk/wp-content/uploads/2023/01/Fagrapport-til-hjemmeside-lav-oploesning.pdf
Retningslinjer for udarbejdelse af vandområdeplanerne 2021-2027,https://mim.dk/media/235112/retningslinjer-for-udarbejdelse-af-vp3.pdf
Vejledning til § 7 A - information til bygningsejere af fredede bygninger,https://slks.dk/fileadmin/user_upload/SLKS/Omraader/Kulturarv/Bygningsfredning/___7_a/Vejledning_til____7_a.pdf
Hygiejne i ældreplejen,https://www.sst.dk/-/media/Udgivelser/2021/Corona/Hygiejne-i-ældreplejen/Hygiejne-i-aeldreplejen_Kommunale-erfaringer-foer-og-under-COVID-19.ashx?la=da&hash=26E9A909383F74F208D09F48F97288BAB43DB0A1
Green and sustainable mobility in southern Germany,https://thetradecouncil.dk/en/-/media/trade-council/icdk/documents/green-and-sustainable-mobility-of-the-future-online.ashx
Med kunsten som benspænd - i åben skole,https://skoletjenesten.dk/sites/default/files/2021-02/MedKunstenSomBenspaend_we_tilg..pdf
Grøn omstilling af luftfarten med PtX-brændstoffer,https://greenpowerdenmark.dk/files/media/document/Groen-omstilling-af-luftfarten-med-ptx-braendstoffer.pdf
Håndværk og design (valgfag),https://emu.dk/sites/default/files/2020-09/GSK_Fagh%C3%A6fte_H%C3%A5ndv%C3%A6rk%20og%20design_2020.pdf
Kūchnay māshūmānu lapārah khwāṛah u khwrāk,https://www.sst.dk/-/media/Udgivelser/2021/Boernesundhed/Mad_Pashto_web-access.ashx
Mikrokonsekvenser af megabyggeri,https://forskning.ruc.dk/files/99007205/Mikrokonsekvenser_af_megabyggeri_2023_af_Hakan_Kalkan_Thomas_Theis_Nielsen_J_rgen_Ole_B_renholdt.pdf
Billedkunst (valgfag),https://emu.dk/sites/default/files/2019-08/GSK%20-%20Fagh%C3%A6fte%20-%20Billedkunst%20valgfag.pdf
Billedkunst,https://emu.dk/sites/default/files/2019-08/GSK%20-%20Fagh%C3%A6fte%20-%20Billedkunst.pdf
High-performance and time-predictable embedded computing,https://www.riverpublishers.com/pdf/ebook/RP_E9788793609624.pdf
"Rhapsode - design, brug og virkning",https://laeremiddel.dk/wp-content/uploads/2021/06/Rhapsode_Rapport_L%C3%A6remiddel.dk_080621.pdf
Investigations of a possible novel desalination technology,https://www2.mst.dk/Udgiv/publications/2022/01/978-87-7038-387-5.pdf
Uformel omsorg til hjemmeboende ældre,https://www.vive.dk/media/pure/dx3j7mnv/24470250
Erfaringer med fremskudt akutfunktion på kommunale sengepladser i eHospitalet,https://www.vive.dk/media/pure/qz55bmrz/24484546
Frafald på erhvervsuddannelserne,https://www.vive.dk/media/pure/2z1prk6z/24007120
The world 2030,https://um.dk/~/media/um/danish-site/documents/danida/det-vil-vi/strategier/the%20world%202030%20%20denmarks%20strategy%20for%20development%20cooperation%20and%20humanitarian%20action.pdf?la=da
"Hvordan praktiseres grammatikundervisning i dansk, engelsk og tysk?",https://www.videnomlaesning.dk/media/3088/gramma3-rappport.pdf
Suicide & self-harm in prisons,https://dignity.dk/wp-content/uploads/publication-series-23.pdf
Tysk (valgfag),https://emu.dk/sites/default/files/2019-08/GSK-Fagh%C3%A6fte-Tysk-Valgfag.pdf
Digitale muligheder i Erasmus+,https://ufm.dk/publikationer/2021/filer/digitale-muligheder-i-erasmus.pdf
Tysk,https://emu.dk/sites/default/files/2019-08/GSK-Fagh%C3%A6fte-Tysk.pdf
Verden 2030,https://um.dk/~/media/um/danish-site/documents/danida/det-vil-vi/strategier/danmarks%20udviklingspolitiske%20og%20humanitaere%20strategi.pdf
Grønne fællesskaber som udviklingsstrategi,https://b-a-r-k.dk/bark_web/wp-content/uploads/2020/10/groenne-faellesskaber.pdf
Mad & miljø - spis dig til en mere bæredygtig verden -- Lærervejledning,https://vegetarisk.dk/wp-content/uploads/2020/08/lrervejledning-2020-web_final.pdf
Ancient root macropores and fractures in glacial till and their contribution to pesticide vulnerability of groundwater in low and high-ground agricultural landscape,https://www2.mst.dk/Udgiv/publications/2022/01/978-87-7038-376-9.pdf
Survival and crisis in a diverse informal settlement,https://dignity.dk/wp-content/uploads/publication-series-24.pdf
Étude sur la sécurité urbaine dans la Médina de Tunis,https://dignity.dk/wp-content/uploads/publication-series-22.pdf
Samvær mellem børn i anbringelser og deres forældre,https://sbst.dk/Media/638307901099714102/302584_Samv%c3%a6r%20mellem%20b%c3%b8rn%20i%20anbringelser%20og%20deres%20for%c3%a6ldre_pdf-ua.pdf
Guidning af borgerne til naturoplevelser,https://static-curis.ku.dk/portal/files/273578436/Guidning_af_borgerne_til_naturoplevelser.pdf
A study on urban security in the Medina of Tunis,https://dignity.dk/wp-content/uploads/publication-series-21.pdf
Beretning om gevinstrealisering i statslige it-projekter,https://www.rigsrevisionen.dk/media/2105620/sr2119.pdf
Klimapartnerskabet for Fødevare- og Landbrugssektoren,https://kefm.dk/media/13028/klimapartnerskab-for-fodevare-og-landbrugssektoren.pdf
Udsatte boligområder i Danmark 1985-2015,https://www.vive.dk/media/pure/14772/3804314
Implementation of low back pain guidelines in general practice,https://vbn.aau.dk/ws/portalfiles/portal/316405100/PHD_Allan_Riis_new2_E_pdf.pdf
Living with atrial fibrillation,https://vbn.aau.dk/ws/portalfiles/portal/316463154/PHD_Vibeke_Hoegh_E_pdf.pdf
Gårdene i Nørholm i Hornum Herred 1440-1840,https://ferch.dk/onewebmedia/N%C3%B8rholm%20G%C3%A5rdene.pdf
Kilder til Nørholm Sogns historie,https://ferch.dk/onewebmedia/N%C3%B8rholm%20Kilder.pdf
Vandområdeplanerne 2021-2027,https://mim.dk/media/235114/vandomraadeplanerne-2021-2027.pdf
Sammenfattende redegørelse for vandområdeplanerne 2021-2027,https://mim.dk/media/235111/sammenfattende-redegoerelse-vp3.pdf
Vandområdeplanerne 2021-2027 - høringsnotat,https://mim.dk/media/235113/vp3-hoeringsnotat.pdf
Beretning om skifteretternes behandling af dødsboer med bobestyrer,https://rigsrevisionen.dk/Media/E/C/SR1320.pdf
Arbejdskendskab (valgfag),https://emu.dk/sites/default/files/2020-09/GSK_Fagh%C3%A6fte_Arbejdskendskab_valgfag.pdf
Drama (valgfag),https://emu.dk/sites/default/files/2020-09/GSK_Fagh%C3%A6fte_Drama_Valgfag.pdf
Filmkundskab (valgfag),https://emu.dk/sites/default/files/2020-09/GSK_Fagh%C3%A6fte_Filmkundskab_Valgfag.pdf
Skolen under coronapandemien,https://unipress.dk/media/18818/skolen-under-coronaepidemien_e-bog.pdf
Socialfaglige medarbejdere i skole og dagtilbud,https://sbst.dk/Media/638199108826489718/Socialfaglige%20medarbejdere%20%20i%20skole%20og%20dagtilbud_Endelig%20rapport%20fra%20VIVE.pdf
Beretning om sagsbehandlingstider og produktivitet i Nævnenes Hus,https://rigsrevisionen.dk/Media/B/C/SR1220.pdf
Privat oplagring af oksekød,https://lbst.dk/fileadmin/user_upload/NaturErhverv/Nyheder/2020/Privat_oplagring_-_COVID-19/Vejledning_-_privat_oplagring_af_oksekoed.pdf
"Risk and prognosis of primary liver, gallbladder, bile duct, and pancreatic cancer after a negative CT scan of the abdomen",https://kea.au.dk/fileadmin/KEA/filer/Research_year_reports/Frederikke_Troelsen_Research_year.pdf
Development and validation of the Danish comorbidity index for acute myocardial infarction (DANCAMI),https://kea.au.dk/fileadmin/KEA/filer/Research_year_reports/Lisbeth_Wellejus_Albertsen_Research_year.pdf
Gentænk byen,https://www.byplanlab.dk/sites/default/files/Gent%C3%A6nk_Byen_0.pdf
Køreplan for finanssektorens klimapartnerskab,https://kefm.dk/media/13008/finanssektoren.pdf
Nabostøj - en fælles udfordring,https://gi.dk/Publikationer/Hvidbog_Nabostoej_en_faelles_udfordring.pdf
Filosofiske dialoger om FN's verdensmål,https://www.cocplayfulminds.org/media/daib5hjt/164573-coc-rapport-fns-verdensm%C3%A5l-web-final_rettet-isbn-og-stregkode.pdf
Diplomatarium Hornumense,https://ferch.dk/onewebmedia/dipl%20Hornum%202020_10_16%20elektronisk%20udgave.pdf
Digitalisering med omtanke,https://digmin.dk/Media/638223218982209537/Digitalisering%20med%20omtanke.pdf
Hokuō fintekku,https://innovationlabasia.dk/wp-content/uploads/ILA_Sector-Report_Fintech_JP_FINAL.pdf
Strong working communities in the universities,https://www.arbejdsmiljoweb.dk/media/0zgdjzwi/strong-working-communities_web.pdf
Filosofiske eksperimentarier,https://www.cocplayfulminds.org/media/ftqlsmpo/afrapportering-filosofiske-eksperimentarier.pdf
"Anbefalinger og inspiration til at forebygge, håndtere og lære af voldsomme episoder og udadreagerende adfærd i ældreplejen",https://www.sst.dk/-/media/Udgivelser/2020/Udadreagerende-adf%C3%A6rd-i-%C3%A6ldreplejen/Anbefalinger-og-inspiration-til-at-forebygge-hndtere-og-lre-af-voldsomme-episoder-og-udadreagerende.ashx?la=da&hash=75B19CCB717C972C36525D40FAD5B5C75BFEDD3B
Sammen mod ensomhed,https://www.rodekors.dk/sites/rodekors.dk/files/2022-01/inspirationsoplaeg-om-en-national-ensomhedsstrategi%20%283%29.pdf
Inklusion og eksklusion på voksenhandicapområdet,https://vbn.aau.dk/ws/portalfiles/portal/353405231/PHD_Anthon_Sand_Joergensen_E_pdf.pdf
Unges brug af cannabis og andre euforiserende stoffer,https://www.sst.dk/-/media/Udgivelser/2020/Unges-brug-af-cannabis-og-andre-euforiserende-stoffer/Unges-brug-af-cannabis-og-andre-euforiserende-stoffer_rapport.ashx?la=da&hash=7FAC94A9F6FB93C378DF0D5B534D56A9837F4B3B
Arbejde med epoxy og isocyanater,https://www.bfa-i.dk/media/5477445/epoxy-og-isocyanater_2019.pdf
Thromboembolism and death in patients with atrial flutter,https://vbn.aau.dk/ws/portalfiles/portal/316404485/PHD_SHORT_Henrik_Vadmann_E_pdf.pdf
Tibial plateau fractures,https://vbn.aau.dk/ws/portalfiles/portal/316414723/PHD_Rasmus_elsoee_E_pdf.pdf
Model-based decision support for nutrition and insulin treatment of hyperglycaemia in the ICU,https://vbn.aau.dk/ws/portalfiles/portal/260313776/PHD_Mark_Lillelund_Rousing_E_pdf.pdf
Analysis and quantification of chronic obstructive pulmonary disease based on HRCT images,https://vbn.aau.dk/ws/portalfiles/portal/316416015/PHD_Isabel_Pino_Pe_a_E_pdf.pdf
Retningslinjer for håndtering af COVID-19 i sundhedsvæsenet,https://hdl.handle.net/109.3.1/2d8126bd-d8d7-4691-a00b-8ab37fbb16c5
Spis godt - når kræft er en del af hverdagen,https://webshop.cancer.dk/pjecer-og-information/hvis-du-har-faet-kraeft-eller-er-paroerende/boeger-video-og-dvder/890/download/Shop_Model_Product/890/varenr.-3684-2022-1udg-pfi-kogebog_spis_godt_web_lillestr_041022.pdf
Iltbehandling,https://www.lunge.dk/sites/default/files/Iltbehandling%20pjece_web%202022.pdf
Researching textbooks and educational media from multiple perspectives,https://laeremiddel.dk/wp-content/uploads/2020/08/IARTEM-2019-Proceedings-Final_re.pdf
Tryghed og tillid til politi og retssystem,https://hdl.handle.net/109.3.1/35d29869-b8a2-4aed-ae34-c1258c642d06
Strategi for miljøfarlige stoffer,https://mim.dk/media/225690/strategi-for-miljoefarlige-stoffer_17122021.pdf
Kortlægning af byggematerialers logistik,https://adk.elsevierpure.com/ws/portalfiles/portal/64688617/Kortl_gning_Byggematerialer_digital_booklet.pdf
Økonomiske effekter af konkurrenceudsættelse på det kommunale administrationsområde,https://www.vive.dk/media/pure/15522/4994526
Changes in weight and body composition among women in adjuvant treatment for breast cancer,https://vbn.aau.dk/ws/portalfiles/portal/316471437/PHD_Birgith_Pedersen_rettet_E_pdf.pdf
"Vision, view, vigilance",https://api.www.kystognaturturisme.dk/sites/kystognaturturisme.com/files/2022-09/DKNT_Handlingsplan_UK_til%20web.pdf
Survey of pesticides in flowers from countries outside the EU - preliminary project,https://www2.mst.dk/Udgiv/publications/2022/02/978-87-7038-391-2.pdf
An implantable pressure sensor to detect the onset of bladder contractions,https://vbn.aau.dk/ws/portalfiles/portal/316451292/PHD_Jacob_Melgaard_E_pdf.pdf
Back scatter interferometric sensor for label-free medical diagnostic assays,https://vbn.aau.dk/ws/portalfiles/portal/316427360/PHD_Soeren_Terpager_Jepsen_E_pdf.pdf
COPD exacerbations,https://vbn.aau.dk/ws/portalfiles/portal/316416235/PHD_Anne_Pernille_Toft_Petersen_E_pdf.pdf
Det lovende er kønsklogt og responsivt,https://dpu.au.dk/fileadmin/edu/Udgivelser/Rapporter/Det_lovende_er_koensklogt_og_responsivt.pdf
Utilization of energy and protein in lactating sows,https://pure.au.dk/portal/files/175411107/PhD_Thesis_TrineFriisPedersen.pdf
Interventions pour les kinesithérapeutes travaillant avec des survivants de torture,https://dignity.dk/wp-content/uploads/publication-series-26.pdf
Tværprofessionelt samarbejde om udsatte børn og unge,https://emu.dk/sites/default/files/2019-11/Inspirationsmateriale%20om%20tv%C3%A6rprofessionelt%20samarbejde_0.pdf
Samarbejdet om det anbragte barn,https://rift.center/onewebmedia/samarbejdet_om_det_anbragte_barn_web.pdf
"Children, play, and the built environment",https://www.cocplayfulminds.org/media/c5kplktm/coc-playful-minds_research-journal_build-environment.pdf
Collaboration between medical doctors and lawyers when documenting torture in North Africa,https://www.dignity.dk/wp-content/uploads/DIGNITY-Dokumentationsmanual-WEB-enkelt.pdf
Sårbare unge skal også have en ungdomsuddannelse,https://www.alleungemedimidt.dk/_files/ugd/0c673b_fd6db680585442bdb5d8d78fbc939870.pdf
The central role of CPT1A in systemic treatment of multiple sclerosis and comorbidities,https://vbn.aau.dk/ws/portalfiles/portal/549547689/PHD_Anne_Skoettrup_Moerkholt_E_pdf_002_.pdf
"Karakteristik af udsatte forældre, 2019",https://www.vive.dk/media/pure/16050/5467780
Organisering af højt specialiserede indsatser og tilbud på socialområdet,https://www.vive.dk/media/pure/16051/5468044
Analyse af Kalundborg kommunes folkeskoler,https://www.vive.dk/media/pure/15527/4999834
Samarbejdet omkring børn og unge med funktionsnedsættelser,https://www.vive.dk/media/pure/16048/5495148
Ledelse af digitalisering,https://www.vive.dk/media/pure/16060/5494965
Sheikhnameh,https://avayebuf.files.wordpress.com/2020/06/sheikhnameh_avayebuf-com.pdf
Furthering the right to defend rights,https://www.humanrights.dk/sites/humanrights.dk/files/media/document/HumanRightsDefenders_Publication-English_2021.pdf
Biologi,https://emu.dk/sites/default/files/2019-08/GSK-Fagh%C3%A6fte-Biologi.pdf
Indblik - uddannelsernes videngrundlag,https://akkr.dk/wp-content/filer/akkr/Casesamling_Videngrundlag_WEB-Low.pdf
Små børns sorg,https://www.cancer.dk/dyn/resources/File/file/9/9389/1632407323/smaa-boerns-sorg_online-komprimeret.pdf
Uddannelse og undervisning i menneskerettigheder,https://menneskeret.dk/sites/menneskeret.dk/files/media/document/Status_GR_Uddannelse_DK%206.K.pdf
El fomento del derecho a defender los derechos,https://www.humanrights.dk/sites/humanrights.dk/files/media/document/HumanRightsDefenders_Publication-SpanishVersion_2021.pdf
Lessons learned report,https://www.humanrights.dk/sites/humanrights.dk/files/media/document/Inclusive%20SDG%20Data%20Partnerships%20-%20Report.pdf
Digital implementation of capacity development programmes,https://www.humanrights.dk/sites/humanrights.dk/files/media/document/Digitalisation%20NHRI.EU_.2%20report.pdf
Forældre på barsel,https://menneskeret.dk/sites/menneskeret.dk/files/media/document/For%C3%A6ldre%20p%C3%A5%20barsel_2021.pdf
Boligvalg og retten til et selvstændigt liv for mennesker med handicap,https://menneskeret.dk/sites/menneskeret.dk/files/media/document/Boligvalg%20og%20retten%20til%20et%20selvst%C3%A6ndigt%20liv%20for%20mennesker%20med%20handicap%20-%20FINAL.pdf
Energibesparelser i den danske plastbranche,https://plast.dk/wp-content/uploads/2021/05/Energibesparelser-i-den-danske-plastbranche-Fem-konkrete-virksomhedscases.pdf
